,title,content
10,,.. 그냥 .. 그냥 .. 정말 .. 난 인형이 돼기위해 태어났나싶어 사람들이 기피하고 손가락질하고 비웃는 .. 난 그런 사람들에게 감정 쓰레기통이나 더 돼? 나 사실 밥도 먹고싶지않고 당장에라도 모든게 끝났으면 좋겠어 눈을뜨면 외할아버지가 수고했다고 살아와서 수고했다고 잘했다고. 꼭 끌어안아줬으면 좋겠어. 나 오늘 정서검사 결과 나왔는데 거기에선 내가 평범한 아이가 돼있더라고 만약 진실로 답했다면 결과는 뒤집혔겠지 하루하루 숨쉬기가 버거워. 식도에 고무라도 끼워넣은 기분이야 가슴이 너무 조이고 어지러워. 왜 이러는지 알고있어 내가 힘들다는것도. 다 알고있는데 이런 내가 ***끼같고 혐오스러워. 왜 이래 왜 .. 이 꼴인거냐고 그냥 .. 그냥 .. 그냥 .. 누구라도 나 좀 끌어안고 쓰다듬어 주면서 죽여주면 안돼? 단조롭고 ***고 힘 빠지는인생. 아 제발 제발 이젠 끝내고싶어 응?? 나 이제 그만 살게해줘. 날 위해 울지말아줘. 그런 ***새끼들인 너네들 때문에 못 가는거잖아 입 거칠어서 미안해 하지만 난 너네들이 상처받지않았으면해 그냥 처음부터 가식이길 바래 그날 딱 하루만 우는척하고 다음날부턴 평범히 지내줘 나같은 사람 만나서 혐오스러웠다고 기억해줘. 너무 아픈밤이야. 고통스러워. ***같고 뭐든지 들어주는년이 나였어 그 많고 많았던 빛나던 사람들중 가장 쓰레기같던게 나야 너네들은 너무 빛나 그러니까 힘내줘 내가 다 짊어지고 갈께 내일이라도 다 짊어져볼께 그러니까 너네들이라도 살아줘 응? 나 며칠사이에 돌아올께 나같은 겁쟁이 걱정말고 밥 잘 챙겨먹고 죽지마 내 부탁이야. 금방 돌아와서 또 밤에 힘들어서 거기에 잠식돼어서 네네들 찾아올께. 걱정마 살꺼야 한번만하고 너네들 보러올께. 오늘은 울면서 애들 잠들때까지 기다리다가 그을려고. 사랑해 아프지마 살아줘
11,이별 후 죄책감,"전 남자친구가 바람기가 있어서 몇년동안 몇번 저에게 다른 여자들에게 플러팅 하듯이 연락한 걸 걸렸었어요. 저는 남자친구를 위해 지역과 직업도 바꿨지만, 남자친구의 마음이 온전히 저에게만 오래도록 있지는 않을 거라는 생각이 들었어요. 그러다가 저는 남자친구를 신뢰할 수 없게 되었고, 자주 화내고 울었어요. 이런 제 모습이 싫었어요. 그러다가 몇년만에 갑자기 다른 사람이 눈에 들어오더라구요. 죄책감이 심했지만, 결국 다른 사람이 좋다고, 헤어지자고 제가 먼저 말했어요. 남자친구는 엄청 화내고, 협박도하고, 울기도 하고, 빌기도 하고, 결국 상처받은 모습으로 헤어지게 되었어요. 남자친구의 바람 말고도 저희는 안 맞는 부분이 많았고 제 부모님 반대도 있었고, 여러 사정이 있었어요. 제일 큰 부분은 바람기였어요. 그래도 제가 사랑했던 추억이 있어서인지, 헤어진게 가끔은 너무 후회되고, 그러고는 헤어지길 정말 잘했다 싶다가도, 남자친구에게 제가 다른사람이 생겨서 헤어지게 된 일련의 과정이 너무 상처를 줬지 않았을까 싶고 죄책감이 듭니다. 저보고 나쁜 사람이라고, 거짓말을 했다고 화내던 전남자친구.. 지금은 각자 새로 만나는 사람이 있지만, 여전히 죄책감이 들어요...제가 그렇게 나쁜 사람인 걸까요"
12,,"오히려 제일 크게 아프고 나니까 별 감정들이 없어졌어요. 정신과 가서도 자기 감정이 뭔지 잘 인지를 못해서 나중에서야 깨닫는다 말씀은 드렸는데. 기분이 참 모르겠어요. 너무 멀쩡한 사람처럼 지내다가도 특정 상황만 오면 다시 그 감정이 들어요. 그동안 힘들었던 것보다 훨씬 더 가장 힘든 그런 아픔인데 이렇게 살아가면 된다는 생각도 안된다는 생각도 들지 않고 미래에 대한 계획을 세우는 일도 점점 사라져요. 열심히 살았다고 생각했는데 얻는 것보다 잃는 게 더 많고, 의미도 행복도 못 느끼면 그냥 아무것도 안 하는 채로 시체마냥 사는 게 더 낫지 않을까 싶어요. 진짜 힘들면 슬프지가 않고 지치네요 그냥. 강한 사람이고 싶었어요. 그런데 그 외로움을 더이상 버틸 수가 없네요 저는. 저는 이제 끝이에요. 더 이상 더 나은 인간이 되고 싶은 욕심도 없어요. 이게 끝이에요."
13,떡두꺼비가 밥을 먹고 있네,"저는 솔직하게 그렇게 예쁜 편은 아닙니다. 쌍꺼풀 없는 찢어진 눈에 얼굴도 잘 붓는 편이고, 그게 제가 생각하는 예쁜 외모랑 잘 맞지 않아서 거울보면서 예쁘다는 생각은 해본적이 없습니다. 키나 몸무게는 다른 제 또래 중학생과 비슷한데다가 별다르게 화장하거나 꾸미는 것에도 관심이 없습니다. 여태껏 주위에서 들어본 외모 칭찬이라고는 친구들로부터 '힙한 분위기다', '손이 예쁘다' 어른들로부터 '야무지게 생겼다' 칭찬해줄게 없어서 짜낸듯한 것들이 다입니다. 그런데 동생은 솔직히 좀 잘생겼습니다. 같은 무쌍인데도 걔는 전 워너원 옹성우, 세븐틴 원우, 엔하이픈 선우 이런 느낌으로 잘생겼습니다. 키도 초6치곤 큰 편인데 마르기도 해서, 제가 봐도 너무 멋있는 동생입니다. 어릴때부터 예쁘다는 소리듣고 커온 동생입니다. 걔도 자기가 잘생기고 제가 못생긴걸 알아요. 그래서 동생은 제게 외모를 비하하는 말을 자주 해왔어요. 제가 무언가를 보고 웃겨하면 거울봤냐고 묻고요, 하루에 열번이상은 제게 못생겼다고 말해요. 돼지같다고 하고, 왜 그렇게 생겼냐고 말합니다. 제 얼굴을 보고 토하는 시늉을 하고, 역겹다고 말합니다. 처음에는 그냥 '내가 그렇게 못생겼나,' 생각하고 말았는데 이게 지속될수록 자존감이 낮아졌습니다. 시간이 지날수록 저 말들을 받아치지도 못하고 가만히 듣고만 있게 되었습니다. 동생과 눈을 마주치기가 힘들어졌고, 다른 사람도 저를 못생겼다고 말할까봐 눈을 마주치지 않게 되었습니다. 거울을 보면 내 역겨운 점들만 찾게 돼서, 거울도 잘 들여다보지 않게 되었습니다. 친구들과 사진을 찍는 횟수가 줄어들고, 만나는 횟수가 줄어들었습니다. 세상이 저를 못생겼다고 생각할까봐 무서워졌습니다. 동생의 말들은 제게 여러 변화를 가져왔습니다. 오늘 아침에도 제가 밥을 먹고있는데, 걔가 자다깨서 어슬렁어슬렁 나오더니 저를 보자마자 ""웬 떡두꺼비가 밥을 먹고있네"" 이러는겁니다. 이때까지 짜증나는 말들 그냥 다 듣고만 있었는데, 떡두꺼비는 왠지 모르게 기분이 평소보다도 너무 많이 상했습니다. 너무 화가 나서 먹던 밥을 내버려두고 방에 들어와서 방문을 닫고 울었습니다. 엄마가 초등학생도 아니고 무슨 그런걸로 아침부터 우냐고 핀잔을 줍니다. 저는 이미 그것대로 스트레스를 너무 많이 받아서 동생을 보기가 힘듭니다. 무엇보다 제 얼굴을 마주하기가 힘듭니다."
14,,"미혼 여성으로 살아가는 거 힘들까요? 여태 20대여서 별 생각 없이 살긴 했는데 20대 후반 접어드니 아, 앞으론 좀 다를수도 있겠구나 싶더라고요. 힘들다는 이유로 결혼할 건 아니긴 한데 힘들다면 각오는 미리 해두려고요."
15,이유없는 우울,요즘 너무 힘이들고 고단해요 하루하루가 무겁게만 느껴지고 가끔 낮과 밤에 구분없이 감정에 북받혀 눈물을 흘릴때가 많아요. 비관적인 생각과 망상이 끝없이 뒤따라오고 고치려고 노력하는데 항상 혼자 있을때마다 죽을까라는 혼잣말을 할때가 잦아요. 무언가에 늘 스트레스를 받고 지나가는 말에 죄책감을 느껴요. 운동을 하고 오는 날에도 평소처럼 기분이 좋을때가 없어요. 무언가를 잃어버린 사람마냥 멍하고 의욕이 떨어져요. 혹시 내가 우울증인가? 싶어서 몇번 찾아보고 고민해봤는데 아무래도 우울증의 증상과 몇몇가지가 같아서 조금 혼란스러워요. 이게 우울증이라면 저는 어떻게 해야할지 방법을 알려주세요..
16,요즘 정신이 이상해여,멍한 상태로 계속 정신을 못 차리겠어요.. 뭘 하는데 계속 몽롱하게 멍하게 있고.. 그러다보니 공부도 집중력이 떨어져서 못 하겠고.. 가끔가다 숨 쉬는게 답답하기도 하고.. 요즘 식욕이 확 떨어져서 일주일만에 3킬로 정도 줄었다가 요즘은 또 갑자기 식욕이 올라서 폭식하고 토하는 걸 반복하고있어요 잘 있다가 갑자기 울컥하고 펑펑 울기도 하고요.. 최근들어 잠도 잘 못자겠습니다. 계속 뒤척거리다가 밤 새는건 기본..어쩌다 자게되면 매번 14시간은 자는 거 같어요.. 왜.이러는걸까요
17,제마음은 무시한채 인공수정시도를 해야할까요?,"결혼한지 6년, 그동안 2번유산하고(2번다 5개월이상 출산과같은 유도분만) 그로인해 커져버린 근종 개복수술까지 체력적으로 심리적으로 너무지쳤어요 이후 1~2년정도 남편 이직으로인해 타지에서 혼자 운동도해보고 커피도끊고 식단도 건강하게 바꾸고 했으나 찐살은 조금빠지더니 빠지질않고 새벽에 놀래서깨고 불면증에 무기력에 점점 건강이안좋아져서 그런지 임신 시도에도 자꾸실패하구 인공수정을 해야하지 않겠냐는 남편의설득에 저는 또 이런몸으로는 유산될까두려워 한의원을갔어요 제가심리적으로 많이 예민해져있고 습관성유산에 대한 두려움으로 몸이긴장상태라고 하시더라구요 약도타고 침치료도하고 있었는데 어제남편이 그러더라구요 지금도 늦었다 (제나이 올해40) 더이상은 못기다린다 한약먹어가면서 동시에 인공수정하자고 자기말대로 당장 바로 내일병원가자고 6년을 기다렸으니 못기다리겠다고하더군요 지난번술자리 동료가 병원을가라고했다고 하구요 남편입장도 이해안가는건아니지만 저는 나이고뭐고 지쳐서 제자신 추스리기도 힘든데 한달정도 치료해보고 난임센터든 가고싶은데 남편이 이리나오니 누구도 이해해주는사람도 없고 자꾸 시도때도없이 눈물만나요 겁쟁이가되버린것같아요.. 눈질끈감고 병원에 가야하나요?"
18,,눈물도 못참고 너무 우울해서 점심시간만 되면 혼자 홀연히 회사에서 나와서 어딘가 앉아 생각만 하다 들어가요 내가 자꾸 점심을 먹지 않으니 아까도 선임님이 왜 자꾸 밥을 안먹냐고 하셨지만 그저 입맛도 없고 우울한걸요 이렇게라도 혼자만의 시간을 가지려고요 밥따윈 안먹어도 되잖아요
19,무서워요,"초등학교때 일이 좀 있어서 친구였던 애들이 저를 많이 떠나갔어요. 그때는 저한테 문제가 있다 라고 생각을 해서. 애들이게 피해주지 않고 거의 잘 웃어주고 저랑 놀면 뭐 퍼주다시피 했거든요. 근데 그 웃는걸 유지하는게 힘들어요. 그래서 잠시 오픈채팅을 쉬고 생각 좀 하고 있어요. 내가 계속 내 지인들과 얘기해도 될지, 나를 버릴지.. 포스트에다가 잠시 쉰다고 올렸는데 후회되요. 아 그냥 좀더 참을 걸. 포스트를 올리는게 아니였는데. 지금은 이사왔는데 여기 시골이라는데 여기애들이 너무 좋아요.. 근데 안 그럴껄 아는데도 계속 걱정해요. 나 이상한건 아닌지 어두운애로 인식된건 아닌지. 그러다가 이제 자기혐오도 들더라고요. 친구들은 잘 해주는데 나는 왜 이따구로 생각하는지, 피해망상아니냐면서. 그 뭐지 헬로ㅇ봇에서 나 인터넷에 있는 대인공포증 테스트 하면 약간 심한 측에 든다고 하는데 그냥 제가 너무 예민 한 걸까요?"
20,,오늘도 하루는 변함없이 시작됐는데 오늘따라 일이 하기 싫다 비가와서 그런가 일주일만 아무도 없는곳에서 쉬다오고싶다
21,,"떠올리면 아프고 벅찬 기억들이 있어요. 가끔씩 숨이 벅차기도 해서 트라우마가 맞는 것 같아요. 문제는 트라우마라 할 상황이 두 번쯤 생기니까, 한 번까지는 그냥 그 일 자체로만 슬펐는데 이젠 학교라는 환경 자체를 거부해요 제가. 안 그러려 해도 제 의지로 그게 해결이 안 되는 것 같아요. 이젠 딱히 그 일에 대한 기억이 안 떠올라도 학교라는 공간 자체가 너무 버겁고 괴로워요. 아직 고작 19살이고 살아갈 날이 얼마나 많은데 이 정도로 힘드나 싶기도 하고 고작 5월인데. 가장 중요할 시기를 앞에 두고 이게 뭔가 싶기도 하고 그러네요. 그래도 열심히 해야 후회 안 하겠죠."
22,,어릴때는 사람과 어울리는게 편하고 쉬웠는데.. 나이를 먹을 수록 사람과 어울리는데에 어려움이 많아지는것 같다. 상대방의 감정표현이나 의견에 불편함이 느껴질때도 있고 상대방을 배려하다 지치는 경우도 있고 듣는이를 생각하지 않고 내뱉은 말을 다시 되뇌일때도 있고.. 대화가 만남이 언제부터 이렇게나 기가 빠지는 일이 되었는지.. 요즘은 약속장소에 나가기 전부터 껍데기만 내보내는 느낌이다.
23,남자의 나좀 내버려둬,"남자친구가 ""나좀 내버려둬""라고 말하는 심리는 무엇일까요? 연락하지 말라는건가요?"
24,,오늘도 파이팅 하세요^^
25,,오늘은 또 얼마나 ***은 하루일까
26,,나에게 한번이라도 뒷담화 하거나 앞에서 꼽준 사람은 사이가 좋아져도 믿음이 안가서 겉으로만 잘지내는척하고 속으로는 경계를 놓지않게 되던데 저만이런가요
27,,정말 중요한 시험이 다가오고 있어요 일주일정도 남았는데 불안감에 휩싸여서 공부가 손에 안잡혀요 떨어지면 안되는 시험이라 그런지 긴장되고 떨어질것 같은 느낌이 계속 드네요...
28,,자꾸 엄마한테만 우울한 속마음 얘기를 하는 것 같아요.. 그냥 엄마에게 비밀을 또 만들기 싫어서 그러는데 왠지 엄마가 저에 대해 걱정을 많이 하실까봐 걱정되요
29,남자의 심리가 궁금해요,"안녕하세요. 저는 24살, 남자친구는 저보다 7살많습니다. 사실 저희는 2번 헤어졌다가 다시 만났는데 , 마지막엔 오빠가 저를 잡아서 다시 사귀게 된 커플입니다. 올해 3월에 남친이 미국으로 1년간 일을 하러 갔는데 남친이 입국하고 몇주동안은 서로 연락 잘 주고받고 전화도 매일 했어요. 남친이 아침 일찍 일어나야되서 제가 늘 모닝콜 해주기도 했구요. 물론 싸운적도 없습니다. 그런데 한달이 넘어가고 나서 남친의 카톡 말투가 점점 바뀌기 시작했어요. 제가 ""오빠 오늘은 어땠어? 이러면 ""좀 많이 바빴어"" 이러고 ""오빠 내가 오늘은 ~~~이래서 ~~했어"" 하면 ""응 알겠어"" ""잘했어""이게 끝이고 벽보고 대화하는 기분이 드는거에요. 그러다가 최근에 3일만에 전화했을때 ""오빠 혹시 요즘 무슨일 있어? 회사일 때문에 그런거야? 아니면 나때문에..? 카톡 프사도 내려가있고..물었는데 ""그냥 나좀 내버려둬"" 이러길래 알겠다하고 끊었거든요. 그리고 혹시 나때문이면 미안하다 난 항상 오빠편이니까 힘내이렇게 카톡 남겼거든요. 오빠랑 미국으로 같이 일하러 간 친구한테 물어보니까 요즘 회사일이 바쁘긴하다 너한테 그렇게 말한게 권태기일수도 있고 복합적인 감정이 섞여서 그렇다 라고 그랬거든요. 남친이 카톡프사를 원래 잘 안바꾸는데 다 내려가있고 심지어 저랑 찍은 사진만 사라져있더라구요. 왜 이러는지 감도 안잡혀서 그러는데.. 혹시 권태기 인가요? 아님 제가 싫어진건가요? 일이 힘든게 이렇게 복합적으로 오는건가요?? 진짜 거짓말안하고 남친이 이렇게 변하기 하루 전날까지만해도 사진 주고받고 정말 괜찮았는데.. 왜 이러는걸까요? 거리가 멀다보니 정말 얘랑은 아니다 싶어서 제 입에서 헤어지자는 말 꺼내도록 유도하는 행동일까요? 도와주세요."
30,,상쾌한 하루의 시작이에요 오늘은 무슨 좋은 일이 생길까요?
31,,남 탓만 하고 살았는데 그게 쉬웠어요. 돌이켜보니 다 제 잘못이더라구요. 모든 게 후회스럽고 제가 역겨워요.
32,,자전거 타는 것 좋아하는데 이젠 재미없다. 밥먹고 잠자고 숨쉬는 거 그만 하고싶다. 나약하다. 너 없는 난 의미 없나봐 똑같이 싱처 받았는데 난 왜 너가 밉지 않고 내가 밉지 왜 난 안되냐 너 잊는 게 우리 추억 위를 덮는 게 내가 먼저 손 놨는데 왜 더 힘드냐
33,,엄마가 ***에요
34,,ㅈㅎ 그만하고 싶은데 계속하고있어 그만하는 방법 없을까
35,,왜 그렇게 애썼는지 모르겠다 비교때문일까 그저 저마다 인생의 속도가 있는것인데 남들 따라잡고 싶어서 욕심내다가 무리해서 내가 넘어지고 다쳤다 이제 누가 뭐라하던 느리더라도 그냥 내 속도로 살거다 유튜브에 행복지수를 검색했다 조승연 작가의 강연이 있었다 조승연 작가는 프랑스 유학도 했고 한국에서도 자란 사람이다 한국과 프랑스는 인구도 나라크기도 국력도 여러모로 비슷한데 행복지수는 왜 다를까 궁금해서 이유를 생각해봤다고 했다 한 에피소드를 얘기했다 어떤 프랑스 사람이 대로변에 집을 지었는데 거실에 한면을 유리전면으로 했다 그 이유는 사람과 차들이 지나다니고 하는 바깥의 풍경을 감상하기 위해서다 우리나라로서는 경악할 일이다 내 집에서의 추레한 모습이 거리의 사람들에게 보일까봐 또는 바깥의 사람들이 집안의 나를 쳐다볼까봐라는 이유로말이다 그런데 프랑스 사람들은 그런건 신경 안쓰고 바깥 사람이 쳐다보던 말던 즐길 뿐이었다 외국의 문화를 접해보면 드라마던 유튜브를 통해서던 확실히 우리나라 사람들은 체면치레가 중요한거 같다고 느껴진다 그리고 서로가 서로를 평가하는게 심하다고 생각한다 은근슬쩍 사회에 풍기는 기조가 느껴진다 난 솔직히 고졸에 시골 출신이고 나이도 먹었다 대인공포증도 있고 늘 항상 바깥세상이 무서워 거의 많은 시간을 집안에서 보낸다 이런 내가 솔직히 부끄러워서 남들과 친해지는걸 무서워한다 근데 그냥 그런 생각이다 이젠 응 그래 나 고졸이야 나 이거밖에 안돼 근데 나 있는그대로 받아드릴거야 그냥 나 하고싶은대로 살래 나는 소소한 버킷리스트라도 이루며 살거다 그렇게 행복하게 살거다 올해는 친구사귀기가 목표다 버킷리스트를 이루며 살거다 그것이 내가 사는 이유고 행복이다 조금씩 아주 조금씩 나아지고 하고싶은걸 하는 것 남들이 잘났으면 잘난대로 냅두고 나는 나대로 살것이다 이 세상 모든 사람들이 잘나면 그것대로 재수없다 나같이 수더분하고 모자란 사람도 있어야지
